"po_id";"po_date";"vendor_id";"vendor_name";"vendor_location";"vendor_rating";"item_id";"item_name";"category";"qty_ordered";"qty_received";"unit_cost";"expected_delivery_date";"delivery_date";"lead_time_days";"on_time";"return_qty";"defect_flag";"invoice_amount";"grn_date";"invoice_status";"purchase_type"
"PO01047";"2024-01-08";"V022";"Vendor V_22";"Ahmedabad";2.85;"I0036";"Item_36";"Packaging";63;63;575.13;"2024-01-19";"2024-01-18";10;1;0;0;36233.19;"2024-01-19";"Posted";"Regular"
"PO01048";"2025-05-04";"V031";"Vendor E_31";"Kolkata";4.02;"I0088";"Item_88";"Electronics";147;147;1204.67;"2025-05-19";"2025-05-29";25;0;0;0;177086.49;"2025-05-30";"Disputed";"Spot"
"PO01049";"2024-01-05";"V041";"Vendor O_41";"Kolkata";2.81;"I0171";"Item_171";"Spare Parts";126;77;1185.34;"2024-01-18";"2024-01-15";10;1;0;0;91271.18;"2024-01-15";"Posted";"Spot"
"PO01050";"2024-02-28";"V027";"Vendor A_27";"Chennai";3.0;"I0118";"Item_118";"Packaging";488;488;423.3;"2024-03-12";"2024-03-16";17;0;0;0;206570.4;"2024-03-17";"Posted";"Spot"
"PO01051";"2023-05-30";"V050";"Vendor X_50";"Ahmedabad";2.96;"I0003";"Item_3";"Chemicals";368;368;1626.2;"2023-06-13";"2023-06-10";11;1;0;0;598441.6;"2023-06-10";"Pending";"Spot"
"PO01052";"2024-02-16";"V050";"Vendor X_50";"Ahmedabad";2.96;"I0043";"Item_43";"Chemicals";223;174;1474.99;"2024-03-01";"2024-02-28";12;1;5;1;256648.26;"2024-02-28";"Disputed";"Regular"
"PO01053";"2024-10-08";"V046";"Vendor T_46";"Ahmedabad";4.16;"I0170";"Item_170";"Finished Goods";449;449;1450.72;"2024-10-16";"2024-10-22";14;0;0;0;651373.28;"2024-10-23";"Disputed";"Consignment"
"PO01054";"2024-07-20";"V020";"Vendor T_20";"Ahmedabad";3.23;"I0185";"Item_185";"Raw Material";381;381;343.56;"2024-07-26";"2024-08-04";15;0;0;0;130896.36;"2024-08-05";"Disputed";"Consignment"
"PO01055";"2025-07-31";"V010";"Vendor J_10";"Lucknow";4.27;"I0180";"Item_180";"Chemicals";207;207;1445.92;"2025-08-04";"2025-08-06";6;0;0;0;299305.44;"2025-08-08";"Disputed";"Consignment"
"PO01056";"2024-10-29";"V029";"Vendor C_29";"Bengaluru";3.98;"I0179";"Item_179";"Raw Material";177;177;1897.34;"2024-11-11";"2024-11-09";11;1;0;0;335829.18;"2024-11-10";"Posted";"Spot"
"PO01057";"2023-03-28";"V003";"Vendor C_3";"Chennai";4.33;"I0138";"Item_138";"Finished Goods";172;172;1072.95;"2023-04-05";"2023-04-05";8;1;0;0;184547.4;"2023-04-05";"Disputed";"Consignment"
"PO01058";"2023-10-18";"V014";"Vendor N_14";"Delhi";3.03;"I0024";"Item_24";"Packaging";262;262;1596.58;"2023-11-02";"2023-11-05";18;0;0;0;418303.96;"2023-11-07";"Posted";"Regular"
"PO01059";"2023-01-29";"V035";"Vendor I_35";"Kolkata";4.91;"I0152";"Item_152";"Electronics";133;133;162.76;"2023-02-10";"2023-02-07";9;1;0;0;21647.08;"2023-02-09";"Pending";"Consignment"
"PO01060";"2023-04-24";"V047";"Vendor U_47";"Delhi";3.28;"I0016";"Item_16";"Spare Parts";431;431;1230.71;"2023-05-07";"2023-05-02";8;1;0;0;530436.01;"2023-05-03";"Posted";"Regular"
"PO01061";"2025-02-13";"V042";"Vendor P_42";"Lucknow";3.74;"I0032";"Item_32";"Electronics";230;230;1189.39;"2025-02-28";"2025-02-23";10;1;0;0;273559.7;"2025-02-24";"Pending";"Regular"
"PO01062";"2025-04-04";"V048";"Vendor V_48";"Pune";3.8;"I0149";"Item_149";"Chemicals";290;290;1536.32;"2025-04-05";"2025-04-04";0;1;0;0;445532.8;"2025-04-06";"Disputed";"Consignment"
"PO01063";"2023-08-28";"V023";"Vendor W_23";"Pune";3.23;"I0077";"Item_77";"Finished Goods";146;146;1556.48;"2023-09-13";"2023-08-30";2;1;0;0;227246.08;"2023-09-01";"Disputed";"Regular"
"PO01064";"2025-01-01";"V025";"Vendor Y_25";"Jaipur";3.64;"I0134";"Item_134";"Finished Goods";378;378;1577.53;"2025-01-18";"2025-01-20";19;0;0;0;596306.34;"2025-01-22";"Posted";"Spot"
"PO01065";"2024-04-10";"V007";"Vendor G_7";"Delhi";2.65;"I0038";"Item_38";"Spare Parts";365;365;1378.54;"2024-04-24";"2024-04-23";13;1;0;0;503167.1;"2024-04-23";"Posted";"Spot"
"PO01066";"2025-06-28";"V009";"Vendor I_9";"Delhi";4.0;"I0122";"Item_122";"Finished Goods";110;110;40.02;"2025-07-05";"2025-06-28";0;1;0;0;4402.2;"2025-06-30";"Pending";"Consignment"
"PO01067";"2024-07-26";"V034";"Vendor H_34";"Hyderabad";4.87;"I0200";"Item_200";"Packaging";203;203;1799.54;"2024-08-10";"2024-08-05";10;1;0;0;365306.62;"2024-08-07";"Pending";"Spot"
"PO01068";"2024-12-06";"V032";"Vendor F_32";"Chennai";2.93;"I0188";"Item_188";"Electronics";499;499;53.02;"2024-12-15";"2024-12-20";14;0;0;0;26456.98;"2024-12-22";"Posted";"Spot"
"PO01069";"2024-12-29";"V030";"Vendor D_30";"Pune";2.62;"I0034";"Item_34";"Chemicals";496;496;152.29;"2025-01-11";"2025-01-15";17;0;0;0;75535.84;"2025-01-15";"Disputed";"Regular"
"PO01070";"2024-04-11";"V031";"Vendor E_31";"Kolkata";4.02;"I0009";"Item_9";"Raw Material";383;383;91.9;"2024-04-16";"2024-04-13";2;1;0;0;35197.7;"2024-04-13";"Disputed";"Spot"
"PO01071";"2023-04-23";"V008";"Vendor H_8";"Ahmedabad";4.67;"I0095";"Item_95";"Spare Parts";293;293;606.66;"2023-05-05";"2023-05-11";18;0;0;0;177751.38;"2023-05-11";"Pending";"Spot"
"PO01072";"2024-01-19";"V020";"Vendor T_20";"Ahmedabad";3.23;"I0076";"Item_76";"Spare Parts";249;239;943.62;"2024-01-28";"2024-01-26";7;1;0;0;225525.18;"2024-01-28";"Pending";"Regular"
"PO01073";"2025-08-17";"V020";"Vendor T_20";"Ahmedabad";3.23;"I0073";"Item_73";"Chemicals";111;111;688.72;"2025-09-05";"2025-08-29";12;1;0;0;76447.92;"2025-08-29";"Posted";"Consignment"
"PO01074";"2023-12-24";"V005";"Vendor E_5";"Hyderabad";2.89;"I0012";"Item_12";"Finished Goods";214;214;512.14;"2024-01-11";"2024-01-22";29;0;0;0;109597.96;"2024-01-23";"Pending";"Spot"
"PO01075";"2024-05-01";"V047";"Vendor U_47";"Delhi";3.28;"I0156";"Item_156";"Finished Goods";68;68;31.41;"2024-05-13";"2024-05-02";1;1;0;0;2135.88;"2024-05-03";"Pending";"Consignment"
"PO01076";"2024-04-04";"V010";"Vendor J_10";"Lucknow";4.27;"I0187";"Item_187";"Electronics";167;127;589.11;"2024-04-08";"2024-04-04";0;1;0;0;74816.97;"2024-04-05";"Pending";"Regular"
"PO01077";"2025-07-10";"V026";"Vendor Z_26";"Lucknow";4.46;"I0087";"Item_87";"Packaging";277;234;989.32;"2025-07-25";"2025-07-26";16;0;0;0;231500.88;"2025-07-28";"Pending";"Consignment"
"PO01078";"2023-04-01";"V011";"Vendor K_11";"Pune";2.55;"I0182";"Item_182";"Packaging";13;13;919.79;"2023-04-17";"2023-04-20";19;0;0;0;11957.27;"2023-04-22";"Pending";"Consignment"
"PO01079";"2024-10-22";"V008";"Vendor H_8";"Ahmedabad";4.67;"I0165";"Item_165";"Electronics";287;247;1565.66;"2024-11-06";"2024-11-08";17;0;0;0;386718.02;"2024-11-08";"Disputed";"Consignment"
"PO01080";"2023-07-13";"V049";"Vendor W_49";"Delhi";3.87;"I0122";"Item_122";"Finished Goods";258;258;36.77;"2023-07-21";"2023-07-17";4;1;0;0;9486.66;"2023-07-19";"Posted";"Regular"
"PO01081";"2023-10-09";"V014";"Vendor N_14";"Delhi";3.03;"I0063";"Item_63";"Spare Parts";425;425;2008.18;"2023-10-25";"2023-10-23";14;1;0;0;853476.5;"2023-10-24";"Posted";"Consignment"
"PO01082";"2024-09-13";"V021";"Vendor U_21";"Hyderabad";4.03;"I0103";"Item_103";"Electronics";302;300;262.79;"2024-09-28";"2024-10-01";18;0;0;0;78837.0;"2024-10-01";"Pending";"Regular"
"PO01083";"2025-05-30";"V034";"Vendor H_34";"Hyderabad";4.87;"I0082";"Item_82";"Raw Material";196;196;428.17;"2025-06-12";"2025-06-22";23;0;0;0;83921.32;"2025-06-22";"Disputed";"Regular"
"PO01084";"2023-10-20";"V010";"Vendor J_10";"Lucknow";4.27;"I0047";"Item_47";"Raw Material";131;131;1082.74;"2023-11-03";"2023-11-14";25;0;0;0;141838.94;"2023-11-15";"Disputed";"Regular"
"PO01085";"2023-03-02";"V040";"Vendor N_40";"Kolkata";3.6;"I0084";"Item_84";"Raw Material";93;89;667.34;"2023-03-18";"2023-03-13";11;1;0;0;59393.26;"2023-03-13";"Pending";"Regular"
"PO01086";"2024-02-27";"V021";"Vendor U_21";"Hyderabad";4.03;"I0067";"Item_67";"Packaging";193;193;1477.16;"2024-03-05";"2024-03-10";12;0;0;0;285091.88;"2024-03-10";"Posted";"Regular"
"PO01087";"2025-02-09";"V039";"Vendor M_39";"Delhi";4.21;"I0151";"Item_151";"Packaging";122;122;1336.05;"2025-02-16";"2025-02-20";11;0;0;0;162998.1;"2025-02-21";"Posted";"Spot"
"PO01088";"2023-03-04";"V021";"Vendor U_21";"Hyderabad";4.03;"I0119";"Item_119";"Chemicals";284;284;79.11;"2023-03-16";"2023-03-10";6;1;0;0;22467.24;"2023-03-11";"Disputed";"Regular"
"PO01089";"2025-07-24";"V002";"Vendor B_2";"Mumbai";4.88;"I0069";"Item_69";"Chemicals";284;284;1973.44;"2025-08-01";"2025-07-24";0;1;0;0;560456.96;"2025-07-24";"Disputed";"Consignment"
"PO01090";"2025-03-15";"V009";"Vendor I_9";"Delhi";4.0;"I0078";"Item_78";"Packaging";291;291;1944.51;"2025-03-25";"2025-03-15";0;1;0;0;565852.41;"2025-03-17";"Disputed";"Regular"
"PO01091";"2025-03-12";"V010";"Vendor J_10";"Lucknow";4.27;"I0096";"Item_96";"Chemicals";277;277;71.24;"2025-03-22";"2025-03-20";8;1;0;0;19733.48;"2025-03-22";"Pending";"Consignment"
"PO01092";"2024-04-07";"V003";"Vendor C_3";"Chennai";4.33;"I0001";"Item_1";"Finished Goods";417;417;1664.76;"2024-04-13";"2024-04-24";17;0;0;0;694204.92;"2024-04-25";"Disputed";"Regular"
"PO01093";"2023-01-01";"V004";"Vendor D_4";"Hyderabad";4.0;"I0124";"Item_124";"Chemicals";140;140;467.38;"2023-01-10";"2023-01-05";4;1;0;0;65433.2;"2023-01-06";"Pending";"Consignment"
"PO01094";"2023-08-06";"V038";"Vendor L_38";"Pune";2.74;"I0131";"Item_131";"Chemicals";145;97;722.57;"2023-08-21";"2023-08-27";21;0;0;0;70089.29;"2023-08-27";"Pending";"Regular"
"PO01095";"2024-02-09";"V045";"Vendor S_45";"Jaipur";3.15;"I0032";"Item_32";"Electronics";426;390;1274.34;"2024-02-19";"2024-02-19";10;1;0;0;496992.6;"2024-02-20";"Posted";"Consignment"
"PO01096";"2024-05-31";"V021";"Vendor U_21";"Hyderabad";4.03;"I0175";"Item_175";"Packaging";485;485;471.59;"2024-06-05";"2024-06-11";11;0;0;0;228721.15;"2024-06-13";"Pending";"Spot"
"PO01097";"2023-09-09";"V043";"Vendor Q_43";"Chennai";2.59;"I0083";"Item_83";"Raw Material";175;136;279.64;"2023-09-20";"2023-09-18";9;1;0;0;38031.04;"2023-09-20";"Posted";"Consignment"
"PO01098";"2025-08-02";"V001";"Vendor A_1";"Delhi";3.44;"I0156";"Item_156";"Finished Goods";244;243;30.12;"2025-08-16";"2025-08-05";3;1;0;0;7319.16;"2025-08-06";"Disputed";"Consignment"
"PO01099";"2024-12-21";"V032";"Vendor F_32";"Chennai";2.93;"I0196";"Item_196";"Packaging";202;202;1967.58;"2025-01-04";"2025-01-05";15;0;0;0;397451.16;"2025-01-07";"Disputed";"Regular"
"PO01100";"2024-07-05";"V002";"Vendor B_2";"Mumbai";4.88;"I0172";"Item_172";"Chemicals";228;228;1201.29;"2024-07-16";"2024-07-17";12;0;0;0;273894.12;"2024-07-18";"Disputed";"Spot"
"PO01101";"2024-02-01";"V012";"Vendor L_12";"Mumbai";4.92;"I0197";"Item_197";"Finished Goods";416;416;809.28;"2024-02-13";"2024-02-06";5;1;3;1;336660.48;"2024-02-07";"Posted";"Spot"
"PO01102";"2023-01-10";"V015";"Vendor O_15";"Hyderabad";2.95;"I0191";"Item_191";"Raw Material";11;11;1956.98;"2023-01-23";"2023-01-23";13;1;0;0;21526.78;"2023-01-25";"Pending";"Regular"
"PO01103";"2023-04-03";"V040";"Vendor N_40";"Kolkata";3.6;"I0161";"Item_161";"Chemicals";156;156;1177.61;"2023-04-20";"2023-04-13";10;1;0;0;183707.16;"2023-04-14";"Pending";"Regular"
"PO01104";"2023-10-15";"V032";"Vendor F_32";"Chennai";2.93;"I0181";"Item_181";"Chemicals";362;362;1618.69;"2023-10-25";"2023-10-23";8;1;5;1;585965.78;"2023-10-24";"Posted";"Spot"
"PO01105";"2024-08-05";"V033";"Vendor G_33";"Bengaluru";2.66;"I0127";"Item_127";"Packaging";88;88;1216.45;"2024-08-17";"2024-08-19";14;0;0;0;107047.6;"2024-08-21";"Disputed";"Consignment"
"PO01106";"2024-09-09";"V037";"Vendor K_37";"Delhi";3.26;"I0045";"Item_45";"Electronics";34;34;1498.83;"2024-09-26";"2024-09-30";21;0;0;0;50960.22;"2024-09-30";"Pending";"Consignment"
"PO01107";"2025-05-26";"V015";"Vendor O_15";"Hyderabad";2.95;"I0134";"Item_134";"Finished Goods";374;374;1554.8;"2025-06-04";"2025-05-30";4;1;0;0;581495.2;"2025-06-01";"Posted";"Consignment"
"PO01108";"2024-11-25";"V035";"Vendor I_35";"Kolkata";4.91;"I0158";"Item_158";"Chemicals";130;130;1135.96;"2024-12-09";"2024-12-10";15;0;0;0;147674.8;"2024-12-10";"Pending";"Consignment"
"PO01109";"2024-11-20";"V042";"Vendor P_42";"Lucknow";3.74;"I0014";"Item_14";"Packaging";438;438;818.78;"2024-12-04";"2024-12-21";31;0;0;0;358625.64;"2024-12-22";"Pending";"Regular"
"PO01110";"2024-11-27";"V034";"Vendor H_34";"Hyderabad";4.87;"I0120";"Item_120";"Raw Material";254;254;1038.26;"2024-11-28";"2024-12-03";6;0;0;0;263718.04;"2024-12-05";"Posted";"Regular"
"PO01111";"2023-10-12";"V027";"Vendor A_27";"Chennai";3.0;"I0137";"Item_137";"Raw Material";230;230;1688.86;"2023-10-20";"2023-10-16";4;1;0;0;388437.8;"2023-10-17";"Posted";"Consignment"
"PO01112";"2025-04-07";"V002";"Vendor B_2";"Mumbai";4.88;"I0189";"Item_189";"Raw Material";116;116;1137.2;"2025-04-14";"2025-04-12";5;1;0;0;131915.2;"2025-04-12";"Posted";"Regular"
"PO01113";"2023-06-18";"V022";"Vendor V_22";"Ahmedabad";2.85;"I0080";"Item_80";"Chemicals";33;33;926.9;"2023-07-02";"2023-07-04";16;0;0;0;30587.7;"2023-07-05";"Pending";"Regular"
"PO01114";"2024-08-29";"V041";"Vendor O_41";"Kolkata";2.81;"I0086";"Item_86";"Electronics";431;431;659.42;"2024-09-17";"2024-09-19";21;0;0;0;284210.02;"2024-09-19";"Pending";"Regular"
"PO01115";"2025-04-21";"V022";"Vendor V_22";"Ahmedabad";2.85;"I0134";"Item_134";"Finished Goods";407;407;1664.75;"2025-05-02";"2025-04-22";1;1;0;0;677553.25;"2025-04-24";"Disputed";"Spot"
"PO01116";"2025-02-21";"V007";"Vendor G_7";"Delhi";2.65;"I0161";"Item_161";"Chemicals";229;229;1159.01;"2025-03-03";"2025-03-10";17;0;0;0;265413.29;"2025-03-10";"Posted";"Spot"
"PO01117";"2023-11-17";"V045";"Vendor S_45";"Jaipur";3.15;"I0017";"Item_17";"Finished Goods";401;372;258.48;"2023-11-27";"2023-11-29";12;0;0;0;96154.56;"2023-12-01";"Disputed";"Spot"
"PO01118";"2023-03-09";"V007";"Vendor G_7";"Delhi";2.65;"I0174";"Item_174";"Raw Material";29;29;759.22;"2023-03-28";"2023-04-03";25;0;0;0;22017.38;"2023-04-04";"Pending";"Regular"
"PO01119";"2024-09-24";"V049";"Vendor W_49";"Delhi";3.87;"I0106";"Item_106";"Electronics";120;120;529.08;"2024-10-06";"2024-10-13";19;0;0;0;63489.6;"2024-10-15";"Posted";"Spot"
"PO01120";"2024-01-29";"V030";"Vendor D_30";"Pune";2.62;"I0110";"Item_110";"Spare Parts";451;451;1559.94;"2024-02-08";"2024-02-11";13;0;0;0;703532.94;"2024-02-13";"Disputed";"Regular"
"PO01121";"2024-04-09";"V034";"Vendor H_34";"Hyderabad";4.87;"I0085";"Item_85";"Packaging";301;301;1617.97;"2024-04-16";"2024-04-09";0;1;0;0;487008.97;"2024-04-11";"Disputed";"Regular"
"PO01122";"2024-08-30";"V013";"Vendor M_13";"Mumbai";4.58;"I0147";"Item_147";"Spare Parts";65;65;1505.75;"2024-09-07";"2024-09-09";10;0;0;0;97873.75;"2024-09-10";"Pending";"Consignment"
"PO01123";"2024-09-27";"V029";"Vendor C_29";"Bengaluru";3.98;"I0048";"Item_48";"Packaging";125;122;764.11;"2024-10-19";"2024-10-15";18;1;0;0;93221.42;"2024-10-16";"Disputed";"Spot"
"PO01124";"2024-06-09";"V042";"Vendor P_42";"Lucknow";3.74;"I0194";"Item_194";"Raw Material";184;184;755.89;"2024-06-22";"2024-06-17";8;1;0;0;139083.76;"2024-06-17";"Posted";"Spot"
"PO01125";"2023-11-13";"V039";"Vendor M_39";"Delhi";4.21;"I0088";"Item_88";"Electronics";150;150;1427.75;"2023-11-26";"2023-11-18";5;1;4;1;214162.5;"2023-11-20";"Disputed";"Regular"
"PO01126";"2023-02-28";"V016";"Vendor P_16";"Hyderabad";2.96;"I0130";"Item_130";"Chemicals";420;420;310.91;"2023-03-14";"2023-03-10";10;1;0;0;130582.2;"2023-03-11";"Pending";"Regular"
"PO01127";"2023-07-25";"V041";"Vendor O_41";"Kolkata";2.81;"I0052";"Item_52";"Finished Goods";403;390;1348.95;"2023-08-05";"2023-07-30";5;1;0;0;526090.5;"2023-08-01";"Disputed";"Spot"
"PO01128";"2024-09-06";"V045";"Vendor S_45";"Jaipur";3.15;"I0085";"Item_85";"Packaging";437;437;1950.7;"2024-09-26";"2024-09-29";23;0;0;0;852455.9;"2024-10-01";"Pending";"Spot"
"PO01129";"2023-12-03";"V011";"Vendor K_11";"Pune";2.55;"I0027";"Item_27";"Electronics";233;233;1482.18;"2023-12-16";"2023-12-29";26;0;0;0;345347.94;"2023-12-30";"Posted";"Regular"
"PO01130";"2024-10-16";"V015";"Vendor O_15";"Hyderabad";2.95;"I0178";"Item_178";"Finished Goods";118;118;718.56;"2024-11-01";"2024-11-12";27;0;0;0;84790.08;"2024-11-13";"Disputed";"Spot"
"PO01131";"2025-04-06";"V048";"Vendor V_48";"Pune";3.8;"I0097";"Item_97";"Finished Goods";106;106;1171.16;"2025-04-16";"2025-04-15";9;1;0;0;124142.96;"2025-04-15";"Pending";"Regular"
"PO01132";"2023-03-17";"V023";"Vendor W_23";"Pune";3.23;"I0008";"Item_8";"Raw Material";285;266;431.99;"2023-03-26";"2023-04-02";16;0;0;0;114909.34;"2023-04-04";"Disputed";"Spot"
"PO01133";"2023-02-14";"V002";"Vendor B_2";"Mumbai";4.88;"I0051";"Item_51";"Spare Parts";102;102;76.36;"2023-03-01";"2023-02-26";12;1;0;0;7788.72;"2023-02-27";"Disputed";"Regular"
"PO01134";"2023-12-14";"V036";"Vendor J_36";"Delhi";4.52;"I0063";"Item_63";"Spare Parts";92;92;1834.53;"2023-12-27";"2023-12-26";12;1;0;0;168776.76;"2023-12-27";"Posted";"Regular"
"PO01135";"2025-05-01";"V044";"Vendor R_44";"Mumbai";4.77;"I0036";"Item_36";"Packaging";195;195;608.0;"2025-05-11";"2025-05-05";4;1;0;0;118560.0;"2025-05-06";"Posted";"Spot"
"PO01136";"2024-04-12";"V016";"Vendor P_16";"Hyderabad";2.96;"I0095";"Item_95";"Spare Parts";415;415;658.05;"2024-04-23";"2024-04-22";10;1;0;0;273090.75;"2024-04-24";"Disputed";"Spot"
"PO01137";"2025-06-18";"V046";"Vendor T_46";"Ahmedabad";4.16;"I0017";"Item_17";"Finished Goods";61;61;276.44;"2025-06-24";"2025-06-24";6;1;0;0;16862.84;"2025-06-24";"Posted";"Consignment"
"PO01138";"2024-01-23";"V045";"Vendor S_45";"Jaipur";3.15;"I0096";"Item_96";"Chemicals";163;163;87.37;"2024-02-01";"2024-01-23";0;1;0;0;14241.31;"2024-01-23";"Posted";"Consignment"
"PO01139";"2024-08-24";"V013";"Vendor M_13";"Mumbai";4.58;"I0138";"Item_138";"Finished Goods";151;151;986.13;"2024-09-02";"2024-09-08";15;0;0;0;148905.63;"2024-09-08";"Disputed";"Spot"
"PO01140";"2025-06-12";"V009";"Vendor I_9";"Delhi";4.0;"I0131";"Item_131";"Chemicals";496;496;665.43;"2025-06-20";"2025-07-02";20;0;0;0;330053.28;"2025-07-04";"Posted";"Spot"
"PO01141";"2025-03-20";"V043";"Vendor Q_43";"Chennai";2.59;"I0158";"Item_158";"Chemicals";34;9;1389.53;"2025-04-04";"2025-04-07";18;0;0;0;12505.77;"2025-04-09";"Disputed";"Spot"
"PO01142";"2024-05-25";"V034";"Vendor H_34";"Hyderabad";4.87;"I0119";"Item_119";"Chemicals";92;92;103.57;"2024-06-03";"2024-05-27";2;1;0;0;9528.44;"2024-05-29";"Pending";"Consignment"
"PO01143";"2024-05-21";"V031";"Vendor E_31";"Kolkata";4.02;"I0069";"Item_69";"Chemicals";298;298;1840.74;"2024-05-25";"2024-06-03";13;0;0;0;548540.52;"2024-06-05";"Disputed";"Regular"
"PO01144";"2023-08-01";"V015";"Vendor O_15";"Hyderabad";2.95;"I0052";"Item_52";"Finished Goods";232;232;1214.46;"2023-08-14";"2023-08-08";7;1;0;0;281754.72;"2023-08-09";"Pending";"Spot"
"PO01145";"2024-08-08";"V011";"Vendor K_11";"Pune";2.55;"I0096";"Item_96";"Chemicals";131;131;74.97;"2024-08-20";"2024-08-24";16;0;0;0;9821.07;"2024-08-24";"Pending";"Spot"
"PO01146";"2024-06-15";"V023";"Vendor W_23";"Pune";3.23;"I0059";"Item_59";"Electronics";299;266;403.69;"2024-07-07";"2024-07-14";29;0;0;0;107381.54;"2024-07-15";"Pending";"Spot"
"PO01147";"2024-03-18";"V027";"Vendor A_27";"Chennai";3.0;"I0095";"Item_95";"Spare Parts";412;412;641.19;"2024-03-24";"2024-03-30";12;0;0;0;264170.28;"2024-03-30";"Posted";"Spot"
"PO01148";"2023-08-28";"V017";"Vendor Q_17";"Ahmedabad";3.26;"I0166";"Item_166";"Finished Goods";39;39;525.96;"2023-09-07";"2023-09-07";10;1;0;0;20512.44;"2023-09-09";"Disputed";"Consignment"
"PO01149";"2024-10-21";"V006";"Vendor F_6";"Bengaluru";2.89;"I0071";"Item_71";"Finished Goods";475;475;1648.75;"2024-11-03";"2024-11-08";18;0;0;0;783156.25;"2024-11-09";"Posted";"Consignment"
"PO01150";"2023-07-25";"V022";"Vendor V_22";"Ahmedabad";2.85;"I0051";"Item_51";"Spare Parts";346;346;68.11;"2023-08-08";"2023-08-08";14;1;0;0;23566.06;"2023-08-10";"Pending";"Regular"
"PO01151";"2024-12-23";"V039";"Vendor M_39";"Delhi";4.21;"I0036";"Item_36";"Packaging";438;438;643.86;"2024-12-31";"2025-01-01";9;0;0;0;282010.68;"2025-01-02";"Posted";"Spot"
"PO01152";"2023-10-16";"V023";"Vendor W_23";"Pune";3.23;"I0104";"Item_104";"Chemicals";485;485;1113.77;"2023-10-31";"2023-11-09";24;0;0;0;540178.45;"2023-11-11";"Posted";"Spot"
"PO01153";"2024-10-31";"V033";"Vendor G_33";"Bengaluru";2.66;"I0195";"Item_195";"Chemicals";488;462;44.78;"2024-11-14";"2024-11-09";9;1;0;0;20688.36;"2024-11-11";"Disputed";"Regular"
"PO01154";"2024-04-30";"V015";"Vendor O_15";"Hyderabad";2.95;"I0133";"Item_133";"Chemicals";301;301;1922.35;"2024-05-16";"2024-05-19";19;0;0;0;578627.35;"2024-05-21";"Pending";"Spot"
"PO01155";"2025-03-21";"V006";"Vendor F_6";"Bengaluru";2.89;"I0081";"Item_81";"Spare Parts";434;384;784.43;"2025-04-06";"2025-04-01";11;1;0;0;301221.12;"2025-04-02";"Posted";"Spot"
"PO01156";"2024-04-05";"V036";"Vendor J_36";"Delhi";4.52;"I0008";"Item_8";"Raw Material";192;192;344.84;"2024-04-17";"2024-04-05";0;1;0;0;66209.28;"2024-04-06";"Disputed";"Regular"
"PO01157";"2024-05-26";"V043";"Vendor Q_43";"Chennai";2.59;"I0091";"Item_91";"Raw Material";174;174;1971.85;"2024-06-11";"2024-06-14";19;0;0;0;343101.9;"2024-06-15";"Disputed";"Consignment"
"PO01158";"2023-11-03";"V021";"Vendor U_21";"Hyderabad";4.03;"I0151";"Item_151";"Packaging";12;12;1280.41;"2023-11-11";"2023-11-09";6;1;0;0;15364.92;"2023-11-09";"Posted";"Spot"
"PO01159";"2024-08-04";"V041";"Vendor O_41";"Kolkata";2.81;"I0155";"Item_155";"Packaging";468;468;1194.84;"2024-08-13";"2024-08-22";18;0;0;0;559185.12;"2024-08-23";"Posted";"Spot"
"PO01160";"2023-03-07";"V035";"Vendor I_35";"Kolkata";4.91;"I0099";"Item_99";"Raw Material";97;97;97.41;"2023-03-19";"2023-03-20";13;0;0;0;9448.77;"2023-03-21";"Disputed";"Spot"
"PO01161";"2023-04-06";"V011";"Vendor K_11";"Pune";2.55;"I0027";"Item_27";"Electronics";346;346;1490.71;"2023-04-20";"2023-04-11";5;1;5;1;515785.66;"2023-04-13";"Pending";"Regular"
"PO01162";"2023-07-11";"V013";"Vendor M_13";"Mumbai";4.58;"I0018";"Item_18";"Spare Parts";467;467;1388.72;"2023-07-23";"2023-07-26";15;0;0;0;648532.24;"2023-07-26";"Pending";"Consignment"
"PO01163";"2024-06-20";"V005";"Vendor E_5";"Hyderabad";2.89;"I0117";"Item_117";"Chemicals";30;30;665.47;"2024-07-09";"2024-07-06";16;1;2;1;19964.1;"2024-07-07";"Pending";"Regular"
"PO01164";"2023-04-24";"V009";"Vendor I_9";"Delhi";4.0;"I0138";"Item_138";"Finished Goods";215;215;1133.14;"2023-05-07";"2023-05-14";20;0;0;0;243625.1;"2023-05-14";"Posted";"Regular"
"PO01165";"2023-11-14";"V028";"Vendor B_28";"Mumbai";3.79;"I0182";"Item_182";"Packaging";341;341;1096.45;"2023-11-20";"2023-11-30";16;0;0;0;373889.45;"2023-12-01";"Disputed";"Regular"
"PO01166";"2024-05-29";"V046";"Vendor T_46";"Ahmedabad";4.16;"I0176";"Item_176";"Packaging";235;235;563.62;"2024-06-18";"2024-06-23";25;0;1;1;132450.7;"2024-06-24";"Posted";"Spot"
"PO01167";"2024-09-11";"V016";"Vendor P_16";"Hyderabad";2.96;"I0135";"Item_135";"Spare Parts";169;169;479.42;"2024-09-29";"2024-10-11";30;0;0;0;81021.98;"2024-10-12";"Pending";"Consignment"
"PO01168";"2023-02-10";"V048";"Vendor V_48";"Pune";3.8;"I0024";"Item_24";"Packaging";148;148;1478.39;"2023-02-22";"2023-02-18";8;1;0;0;218801.72;"2023-02-19";"Disputed";"Consignment"
